DataId; RankerBuildTimes; Best10Loss; Best11Loss; Best12Loss; Best13Loss; Best14Loss; Best15Loss; Best16Loss; Best17Loss; Best18Loss; Best19Loss; Best1Loss; Best20Loss; Best21Loss; Best22Loss; Best2Loss; Best3Loss; Best4Loss; Best5Loss; Best6Loss; Best7Loss; Best8Loss; Best9Loss; KendallRankCorrelation; KendallRankCorrelationWithTies; MaxDiff; RankerPredictTimes; RootMeanSquareError; actual_ranking; predicted_ranking
2.0; 5539.0; 2.9657789999999977; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 3.346007; 0.0; 0.0; 0.0; 3.346007; 3.346007; 3.346007; 3.346007; 3.346007; 3.346007; 3.346007; 3.346007; 0.5411255411255411; 0.5490313348968022; 99.087452; 5.0; 18.250469522470226; MultilayerPerceptronDecisionTableLMTJRipIBkPARTRandomForestRandomTreeBayesNetREPTreeJ48SimpleLogisticLogisticSMOOneRZeroRDecisionStumpNaiveBayesKStarNaiveBayesMultinomialSGDVotedPerceptron; LMTRandomForestJ48JRipPARTSimpleLogisticSMOREPTreeLogisticDecisionTableMultilayerPerceptronIBkBayesNetRandomTreeZeroRNaiveBayesKStarDecisionStumpOneRSGDVotedPerceptronNaiveBayesMultinomial
3.0; 5539.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 3.4518819999999977; 0.0; 0.0; 0.0; 2.9707109999999943; 0.5857740000000007; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.35064935064935066; 0.35064935064935066; 99.644351; 0.0; 21.08155683279587; LMTMultilayerPerceptronJ48JRipRandomForestPARTREPTreeLogisticDecisionTableSGDSimpleLogisticKStarRandomTreeSMOIBkVotedPerceptronBayesNetNaiveBayesOneRDecisionStumpZeroRNaiveBayesMultinomial; KStarSGDRandomForestLMTDecisionStumpOneRJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticVotedPerceptronNaiveBayesRandomTreeIBkZeroRNaiveBayesMultinomial
4.0; 5539.0; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 0.0; 0.0; 0.0; 0.0; 1.333332999999996; 0.0; 0.0; 0.0; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 1.333332999999996; 0.2813852813852814; 0.3119347821460162; 93.333333; 0.0; 6.495003227334131; KStarNaiveBayesSimpleLogisticLMTBayesNetSGDSMOMultilayerPerceptronLogisticIBkJRipJ48RandomForestREPTreeDecisionTablePARTRandomTreeDecisionStumpVotedPerceptronOneRZeroRNaiveBayesMultinomial; LMTRandomForestJ48JRipPARTSimpleLogisticSMOREPTreeLogisticDecisionTableMultilayerPerceptronIBkBayesNetRandomTreeNaiveBayesKStarSGDDecisionStumpOneRVotedPerceptronZeroRNaiveBayesMultinomial
5.0; 5539.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 4.7540989999999965; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.47186147186147187; 0.48473464441517883; 74.098361; 0.0; 8.023779461130935; SimpleLogisticLMTBayesNetSMOJRipRandomForestREPTreeJ48MultilayerPerceptronDecisionTablePARTNaiveBayesOneRKStarDecisionStumpZeroRLogisticRandomTreeIBkNaiveBayesMultinomialSGDVotedPerceptron; RandomForestLMTDecisionStumpOneRJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkKStarZeroRSGDVotedPerceptronNaiveBayesMultinomial
6.0; 5539.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.5064935064935064; 0.5032549801091942; 95.610002; 0.0; 19.016325892664206; RandomForestIBkKStarLMTPARTJ48RandomTreeJRipREPTreeMultilayerPerceptronSMOLogisticSimpleLogisticBayesNetNaiveBayesDecisionTableNaiveBayesMultinomialOneRDecisionStumpZeroRSGDVotedPerceptron; RandomForestLMTJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkKStarOneRZeroRDecisionStumpNaiveBayesMultinomialSGDVotedPerceptron
9.0; 5539.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 7.272727000000003; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.6363636363636364; 0.6448939489264026; 79.272727; 0.0; 7.019659021818415; RandomForestLMTJ48MultilayerPerceptronSimpleLogisticIBkJRipKStarLogisticPARTRandomTreeSMOBayesNetDecisionTableREPTreeOneRNaiveBayesDecisionStumpZeroRNaiveBayesMultinomialSGDVotedPerceptron; KStarRandomForestLMTJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkOneRZeroRDecisionStumpSGDVotedPerceptronNaiveBayesMultinomial
10.0; 5539.0; 1.9047620000000052; 1.9047620000000052; 1.9047620000000052; 1.4285720000000026; 1.4285720000000026; 1.4285720000000026; 1.4285720000000026; 1.4285720000000026; 0.0; 0.0; 4.28571500000001; 0.0; 0.0; 0.0; 3.333334000000008; 3.333334000000008; 3.333334000000008; 3.333334000000008; 3.333334000000008; 3.333334000000008; 3.333334000000008; 3.333334000000008; 0.16883116883116883; 0.18064478779914123; 86.666667; 0.0; 8.644209764333889; KStarSMOBayesNetIBkMultilayerPerceptronSimpleLogisticLMTRandomForestNaiveBayesLogisticPARTJRipOneRJ48DecisionTableREPTreeDecisionStumpRandomTreeZeroRNaiveBayesMultinomialSGDVotedPerceptron; RandomForestLMTDecisionStumpOneRJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkKStarZeroRSGDVotedPerceptronNaiveBayesMultinomial
11.0; 5539.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 2.295082000000008; 0.0; 0.0; 0.0; 2.295082000000008; 1.6393450000000058; 1.6393450000000058; 1.6393450000000058; 1.6393450000000058; 1.6393450000000058; 1.6393450000000058; 0.0; 0.22077922077922077; 0.21692025004706647; 91.256831; 0.0; 16.083590344447032; MultilayerPerceptronLogisticNaiveBayesLMTKStarSMOSimpleLogisticNaiveBayesMultinomialIBkPARTRandomForestJRipRandomTreeREPTreeJ48BayesNetDecisionTableOneRDecisionStumpZeroRSGDVotedPerceptron; KStarRandomForestLMTDecisionStumpJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkOneRZeroRNaiveBayesMultinomialSGDVotedPerceptron
12.0; 5539.0; 0.2372879999999924; 0.2372879999999924; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 81.66101699999999; 0.0; 0.0; 0.0; 1.525424000000001; 0.5762709999999913; 0.5762709999999913; 0.5762709999999913; 0.5762709999999913; 0.5762709999999913; 0.2372879999999924; 0.2372879999999924; 0.2987012987012987; 0.3000028355789544; 97.559322; 0.0; 26.091537257384047; SMOLogisticMultilayerPerceptronSimpleLogisticLMTRandomForestIBkBayesNetNaiveBayesPARTJ48JRipNaiveBayesMultinomialREPTreeRandomTreeDecisionTableOneRDecisionStumpKStarZeroRSGDVotedPerceptron; KStarRandomForestLMTJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkOneRZeroRDecisionStumpNaiveBayesMultinomialSGDVotedPerceptron
14.0; 5539.0; 0.5084750000000042; 0.5084750000000042; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 0.0; 9.118644000000003; 0.0; 0.0; 0.0; 0.5084750000000042; 0.5084750000000042; 0.5084750000000042; 0.5084750000000042; 0.5084750000000042; 0.5084750000000042; 0.5084750000000042; 0.5084750000000042; 0.4458874458874459; 0.4425173100960156; 84.644068; 0.0; 14.561927230210829; SMORandomForestMultilayerPerceptronSimpleLogisticLMTIBkBayesNetNaiveBayesKStarPARTNaiveBayesMultinomialJ48REPTreeJRipLogisticDecisionTableRandomTreeOneRDecisionStumpZeroRSGDVotedPerceptron; KStarRandomForestLMTJRipJ48PARTDecisionTableMultilayerPerceptronBayesNetSimpleLogisticREPTreeSMOLogisticNaiveBayesRandomTreeIBkOneRZeroRDecisionStumpNaiveBayesMultinomialSGDVotedPerceptron
