@relation 'metaData_small_allPerformanceValues-weka.filters.unsupervised.attribute.Remove-R1-48,94-104'

@attribute kNN1NAUC numeric
@attribute kNN1NErrRate numeric
@attribute kNN1NKappa numeric
@attribute NaiveBayesAUC numeric
@attribute NaiveBayesErrRate numeric
@attribute NaiveBayesKappa numeric
@attribute DecisionStumpAUC numeric
@attribute DecisionStumpErrRate numeric
@attribute DecisionStumpKappa numeric
@attribute CfsSubsetEval_kNN1NAUC numeric
@attribute CfsSubsetEval_kNN1NErrRate numeric
@attribute CfsSubsetEval_kNN1NKappa numeric
@attribute CfsSubsetEval_NaiveBayesAUC numeric
@attribute CfsSubsetEval_NaiveBayesErrRate numeric
@attribute CfsSubsetEval_NaiveBayesKappa numeric
@attribute CfsSubsetEval_DecisionStumpAUC numeric
@attribute CfsSubsetEval_DecisionStumpErrRate numeric
@attribute CfsSubsetEval_DecisionStumpKappa numeric
@attribute J48.001.AUC numeric
@attribute J48.001.ErrRate numeric
@attribute J48.001.Kappa numeric
@attribute REPTreeDepth1AUC numeric
@attribute REPTreeDepth1ErrRate numeric
@attribute REPTreeDepth1Kappa numeric
@attribute RandomTreeDepth1AUC numeric
@attribute RandomTreeDepth1ErrRate numeric
@attribute RandomTreeDepth1Kappa numeric
@attribute J48.0001.AUC numeric
@attribute J48.0001.ErrRate numeric
@attribute J48.0001.Kappa numeric
@attribute REPTreeDepth2AUC numeric
@attribute REPTreeDepth2ErrRate numeric
@attribute REPTreeDepth2Kappa numeric
@attribute RandomTreeDepth2AUC numeric
@attribute RandomTreeDepth2ErrRate numeric
@attribute RandomTreeDepth2Kappa numeric
@attribute J48.00001.AUC numeric
@attribute J48.00001.ErrRate numeric
@attribute J48.00001.Kappa numeric
@attribute REPTreeDepth3AUC numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute REPTreeDepth3Kappa numeric
@attribute RandomTreeDepth3AUC numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute weka.classifiers.bayes.BayesNet numeric
@attribute weka.classifiers.bayes.NaiveBayes numeric
@attribute weka.classifiers.bayes.NaiveBayesMultinomial numeric
@attribute weka.classifiers.functions.Logistic numeric
@attribute weka.classifiers.functions.MultilayerPerceptron numeric
@attribute weka.classifiers.functions.SGD numeric
@attribute weka.classifiers.functions.SMO numeric
@attribute weka.classifiers.functions.SimpleLogistic numeric
@attribute weka.classifiers.functions.VotedPerceptron numeric
@attribute weka.classifiers.lazy.IBk numeric
@attribute weka.classifiers.lazy.KStar numeric
@attribute weka.classifiers.rules.DecisionTable numeric
@attribute weka.classifiers.rules.JRip numeric
@attribute weka.classifiers.rules.OneR numeric
@attribute weka.classifiers.rules.PART numeric
@attribute weka.classifiers.rules.ZeroR numeric
@attribute weka.classifiers.trees.DecisionStump numeric
@attribute weka.classifiers.trees.J48 numeric
@attribute weka.classifiers.trees.LMT numeric
@attribute weka.classifiers.trees.RandomForest numeric
@attribute weka.classifiers.trees.RandomTree numeric
@attribute weka.classifiers.trees.REPTree numeric

@data
0.742857,0.257143,0.485714,0.737143,0.3,0.4,0.602857,0.428571,0.142857,0.799388,0.278571,0.442857,0.799388,0.278571,0.442857,0.799388,0.278571,0.442857,0.814082,0.25,0.5,0.805306,0.271429,0.457143,0.714286,0.285714,0.428571,0.814082,0.25,0.5,0.805306,0.271429,0.457143,0.714286,0.285714,0.428571,0.814082,0.25,0.5,0.805306,0.271429,0.457143,0.714286,0.285714,0.428571,71.5,73.5,0,75.5,75,77.5,74.5,73.5,53.5,70,77,68,62.5,70,73.5,50,59,73,73,74,71.5,72
0.895257,0.111111,0.776564,0.926087,0.133333,0.733728,0.80336,0.244444,0.509415,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.867589,0.2,0.597815,0.901186,0.155556,0.68719,0.799407,0.2,0.599407,0.867589,0.2,0.597815,0.901186,0.155556,0.68719,0.799407,0.2,0.599407,0.867589,0.2,0.597815,0.901186,0.155556,0.68719,0.799407,0.2,0.599407,90,80,0,78,84,78,88,78,50,82,88,82,82,78,80,50,82,80,80,88,82,78
0.752193,0.247525,0.500187,0.906387,0.165017,0.666974,0.730435,0.260726,0.474109,0.800426,0.234323,0.524228,0.800426,0.234323,0.524228,0.800426,0.234323,0.524228,0.772877,0.227723,0.541684,0.777922,0.254125,0.484021,0.770311,0.231023,0.535296,0.772877,0.227723,0.541684,0.777922,0.254125,0.484021,0.770311,0.231023,0.535296,0.772877,0.227723,0.541684,0.777922,0.254125,0.484021,0.770311,0.231023,0.535296,83.863636,84.090909,0,84.545455,80.681818,84.318182,85.227273,84.545455,63.863636,77.727273,76.136364,79.318182,80.454545,73.636364,77.045455,54.545455,75,78.863636,84.545455,83.863636,75.227273,77.045455
0.578526,0.42,0.157303,0.653846,0.46,0.091627,0.657853,0.34,0.308943,0.683494,0.32,0.348534,0.683494,0.32,0.348534,0.683494,0.32,0.348534,0.64984,0.36,0.269481,0.5,0.48,0,0.557692,0.46,0.077047,0.64984,0.36,0.269481,0.5,0.48,0,0.557692,0.46,0.077047,0.64984,0.36,0.269481,0.5,0.48,0,0.557692,0.46,0.077047,56.666667,71.666667,0,70,71.666667,73.333333,73.333333,68.333333,50,68.333333,53.333333,56.666667,65,50,60,50,63.333333,63.333333,68.333333,63.333333,55,50
0.71923,0.274194,0.431636,0.746671,0.33871,0.336091,0.581556,0.397849,0.049579,0.689444,0.274194,0.392001,0.689444,0.274194,0.392001,0.689444,0.274194,0.392001,0.785297,0.204301,0.570752,0.734898,0.295699,0.396318,0.696235,0.295699,0.391723,0.785297,0.204301,0.570752,0.734898,0.295699,0.396318,0.696235,0.295699,0.391723,0.785297,0.204301,0.570752,0.734898,0.295699,0.396318,0.696235,0.295699,0.391723,59.245283,69.056604,68.301887,72.45283,74.716981,78.113208,75.471698,77.358491,73.962264,75.09434,73.207547,72.45283,75.849057,62.641509,77.358491,58.490566,61.132075,73.584906,77.358491,81.509434,75.849057,72.075472
0.656363,0.34,0.31424,0.637896,0.38,0.240911,0.736251,0.26,0.476861,0.77499,0.19,0.613507,0.77499,0.19,0.613507,0.77499,0.19,0.613507,0.787435,0.21,0.575929,0.651546,0.38,0.220353,0.730831,0.27,0.46,0.787435,0.21,0.575929,0.651546,0.38,0.220353,0.730831,0.27,0.46,0.787435,0.21,0.575929,0.651546,0.38,0.220353,0.730831,0.27,0.46,73.333333,71.111111,0,59.259259,68.888889,65.925926,65.185185,65.925926,59.259259,59.259259,70.37037,74.814815,74.074074,73.333333,69.62963,51.851852,69.62963,75.555556,73.333333,80.740741,66.666667,72.592593
0.890457,0.127273,0.740041,0.976478,0.090909,0.816054,0.909946,0.090909,0.816054,0.915323,0.090909,0.816054,0.915323,0.090909,0.816054,0.915323,0.090909,0.816054,0.909946,0.090909,0.816054,0.889113,0.109091,0.778226,0.857527,0.127273,0.740041,0.909946,0.090909,0.816054,0.889113,0.109091,0.778226,0.857527,0.127273,0.740041,0.909946,0.090909,0.816054,0.889113,0.109091,0.778226,0.857527,0.127273,0.740041,90,90,0,84.285714,87.142857,85.714286,88.571429,91.428571,57.142857,84.285714,84.285714,92.857143,82.857143,82.857143,81.428571,57.142857,92.857143,84.285714,91.428571,82.857143,82.857143,87.142857
0.469457,0.44186,0.066286,0.738688,0.302326,0.37402,0.668552,0.372093,0.092348,0.587104,0.418605,0.087264,0.587104,0.418605,0.087264,0.587104,0.418605,0.087264,0.587104,0.418605,0.087264,0.485294,0.395349,0,0.591629,0.395349,0.181411,0.587104,0.418605,0.087264,0.485294,0.395349,0,0.591629,0.395349,0.181411,0.587104,0.418605,0.087264,0.485294,0.395349,0,0.591629,0.395349,0.181411,60,66,0,64,64,58,58,64,70,52,56,60,64,72,62,60,60,62,56,64,64,56
0.845621,0.146,0.695122,0.749385,0.206,0.578615,0.789413,0.206,0.581246,0.880333,0.134,0.716082,0.880333,0.134,0.716082,0.880333,0.134,0.716082,0.869618,0.12,0.748001,0.854866,0.162,0.664935,0.878763,0.116,0.758735,0.869618,0.12,0.748001,0.854866,0.162,0.664935,0.878763,0.116,0.758735,0.869618,0.12,0.748001,0.854866,0.162,0.664935,0.878763,0.116,0.758735,85.85034,80.952381,0,69.52381,92.108844,72.92517,75.510204,74.693878,71.428571,88.29932,90.884354,88.027211,87.619048,83.129252,84.761905,59.863946,80,88.435374,90.068027,92.380952,86.802721,88.435374
0.609179,0.388,0.218498,0.685733,0.36,0.271609,0.66876,0.32,0.351702,0.786538,0.224,0.547365,0.786538,0.224,0.547365,0.786538,0.224,0.547365,0.752013,0.22,0.556308,0.820676,0.196,0.602144,0.806602,0.188,0.618383,0.752013,0.22,0.556308,0.820676,0.196,0.602144,0.806602,0.188,0.618383,0.752013,0.22,0.556308,0.820676,0.196,0.602144,0.806602,0.188,0.618383,86.111111,65.833333,0,65.277778,81.111111,61.111111,61.666667,61.944444,60.555556,66.111111,73.055556,87.5,83.055556,80,85,54.166667,67.222222,86.944444,86.944444,89.722222,79.722222,82.222222
0.557975,0.432,0.117012,0.725322,0.276,0.441495,0.73553,0.236,0.518949,0.859907,0.188,0.613258,0.859907,0.188,0.613258,0.859907,0.188,0.613258,0.840463,0.172,0.650042,0.801737,0.204,0.583415,0.69661,0.296,0.396096,0.840463,0.172,0.650042,0.801737,0.204,0.583415,0.69661,0.296,0.396096,0.840463,0.172,0.650042,0.801737,0.204,0.583415,0.69661,0.296,0.396096,79.166667,71.944444,0,67.222222,73.611111,64.166667,65.555556,71.666667,61.666667,54.444444,58.888889,79.722222,79.166667,80.277778,78.888889,55.555556,79.166667,79.722222,80.555556,83.333333,70.833333,78.611111
0.507664,0.492447,0.015321,0.54762,0.469789,0.057567,0.51833,0.475831,0.040173,0.498489,0.493958,0,0.498489,0.493958,0,0.498489,0.493958,0,0.498489,0.493958,0,0.490433,0.516616,-0.032177,0.505806,0.493958,0.011615,0.498489,0.493958,0,0.490433,0.516616,-0.032177,0.505806,0.493958,0.011615,0.498489,0.493958,0,0.490433,0.516616,-0.032177,0.505806,0.493958,0.011615,50.510204,52.55102,0,52.653061,49.183673,52.755102,52.244898,52.55102,50.408163,49.285714,48.571429,50.510204,54.183673,50.204082,50.510204,50.510204,51.836735,50.510204,52.55102,49.795918,51.122449,50.204082
0.895198,0.07177,0.799154,0.987905,0.062201,0.838706,0.884615,0.119617,0.669617,0.961478,0.057416,0.842443,0.961478,0.057416,0.842443,0.961478,0.057416,0.842443,0.901064,0.052632,0.852713,0.912857,0.076555,0.797775,0.931604,0.052632,0.860099,0.901064,0.052632,0.852713,0.912857,0.076555,0.797775,0.931604,0.052632,0.860099,0.901064,0.052632,0.852713,0.912857,0.076555,0.797775,0.931604,0.052632,0.860099,94.576271,93.220339,0,92.542373,96.610169,95.59322,91.864407,97.627119,36.949153,94.237288,96.610169,91.864407,95.59322,85.423729,93.220339,76.271186,86.440678,94.237288,97.627119,94.915254,92.20339,88.474576
0.560714,0.435,0.120928,0.684229,0.343,0.295919,0.716964,0.278,0.436426,0.892062,0.131,0.734624,0.892062,0.131,0.734624,0.892062,0.131,0.734624,0.84957,0.154,0.686584,0.875402,0.163,0.675169,0.673458,0.315,0.351799,0.84957,0.154,0.686584,0.875402,0.163,0.675169,0.673458,0.315,0.351799,0.84957,0.154,0.686584,0.875402,0.163,0.675169,0.673458,0.315,0.351799,83.020134,67.04698,0,64.496644,64.161074,63.087248,63.154362,63.288591,61.744966,52.885906,60,84.966443,86.174497,76.040268,83.020134,56.040268,72.214765,84.026846,84.496644,84.765101,70.536913,83.959732
0.509586,0.491749,0.016812,0.620966,0.415842,0.156325,0.494108,0.518152,-0.007967,0.564418,0.422442,0.132931,0.564418,0.422442,0.132931,0.564418,0.422442,0.132931,0.57772,0.425743,0.143374,0.5093,0.478548,0.041996,0.475794,0.511551,-0.042531,0.57772,0.425743,0.143374,0.5093,0.478548,0.041996,0.475794,0.511551,-0.042531,0.57772,0.425743,0.143374,0.5093,0.478548,0.041996,0.475794,0.511551,-0.042531,63.636364,60.909091,0,60.909091,56.818182,60.681818,61.136364,60,54.090909,53.636364,52.727273,60.454545,54.090909,50.227273,56.136364,54.545455,51.818182,55,60.227273,56.818182,50,56.818182
0.837012,0.163,0.674,0.947462,0.124,0.751973,0.699703,0.311,0.377417,0.843164,0.19,0.619804,0.843164,0.19,0.619804,0.843164,0.19,0.619804,0.843164,0.19,0.619804,0.869677,0.193,0.613917,0.817011,0.183,0.634,0.843164,0.19,0.619804,0.869677,0.193,0.613917,0.817011,0.183,0.634,0.843164,0.19,0.619804,0.869677,0.193,0.613917,0.817011,0.183,0.634,82.558923,87.474747,0,85.117845,86.464646,85.185185,85.387205,84.781145,85.252525,85.454545,85.925926,82.693603,81.683502,68.821549,82.693603,50.16835,68.821549,84.579125,84.915825,88.552189,82.289562,82.087542
0.808327,0.175676,0.630852,0.820462,0.27027,0.434683,0.738935,0.256757,0.460476,0.882596,0.162162,0.66081,0.882596,0.162162,0.66081,0.882596,0.162162,0.66081,0.887097,0.148649,0.696042,0.731808,0.22973,0.498805,0.87997,0.108108,0.773873,0.887097,0.148649,0.696042,0.731808,0.22973,0.498805,0.87997,0.108108,0.773873,0.887097,0.148649,0.696042,0.731808,0.22973,0.498805,0.87997,0.108108,0.773873,75.789474,75.789474,71.578947,84.210526,91.578947,90.526316,89.473684,84.210526,77.894737,90.526316,84.210526,86.315789,85.263158,73.684211,86.315789,57.894737,67.368421,80,84.210526,90.526316,86.315789,81.052632
0.635703,0.356757,0.280241,0.628313,0.389189,0.213788,0.655172,0.313514,0.34629,0.66092,0.324324,0.330034,0.66092,0.324324,0.330034,0.66092,0.324324,0.330034,0.66092,0.324324,0.330034,0.497126,0.47027,0,0.599167,0.416216,0.131561,0.66092,0.324324,0.330034,0.497126,0.47027,0,0.599167,0.416216,0.131561,0.66092,0.324324,0.330034,0.497126,0.47027,0,0.599167,0.416216,0.131561,65.660377,60.377358,0,62.264151,62.264151,61.509434,61.886792,62.264151,52.830189,59.245283,61.886792,64.90566,64.150943,47.169811,65.283019,52.830189,64.150943,65.283019,62.264151,65.283019,54.716981,52.830189
0.569444,0.428571,0.139344,0.816993,0.285714,0.427169,0.67933,0.342857,0.317073,0.675654,0.371429,0.257749,0.675654,0.371429,0.257749,0.675654,0.371429,0.257749,0.6875,0.357143,0.278648,0.707516,0.342857,0.313725,0.65482,0.357143,0.285714,0.6875,0.357143,0.278648,0.707516,0.342857,0.313725,0.65482,0.357143,0.285714,0.6875,0.357143,0.278648,0.707516,0.342857,0.313725,0.65482,0.357143,0.285714,70,76.666667,0,72.222222,64.444444,73.333333,78.888889,72.222222,52.222222,66.666667,66.666667,64.444444,63.333333,62.222222,71.111111,50,61.111111,65.555556,68.888889,70,65.555556,63.333333
0.548151,0.452,0.096,0.638242,0.398,0.199878,0.640938,0.35,0.298271,0.87195,0.176,0.646416,0.87195,0.176,0.646416,0.87195,0.176,0.646416,0.832707,0.18,0.637728,0.806754,0.216,0.564685,0.659027,0.338,0.319273,0.832707,0.18,0.637728,0.806754,0.216,0.564685,0.659027,0.338,0.319273,0.832707,0.18,0.637728,0.806754,0.216,0.564685,0.659027,0.338,0.319273,81.088435,60.408163,0,60.952381,56.598639,59.727891,61.360544,64.353741,57.006803,54.557823,60.544218,82.040816,80.136054,72.92517,77.55102,53.061224,65.306122,80,82.44898,81.904762,63.673469,82.040816
0.557971,0.438,0.115634,0.724142,0.323,0.345067,0.714443,0.285,0.428491,0.862577,0.152,0.688812,0.862577,0.152,0.688812,0.862577,0.152,0.688812,0.840385,0.172,0.648815,0.867209,0.161,0.668219,0.648406,0.348,0.296415,0.840385,0.172,0.648815,0.867209,0.161,0.668219,0.648406,0.348,0.296415,0.840385,0.172,0.648815,0.867209,0.161,0.668219,0.648406,0.348,0.296415,83.838384,66.397306,0,66.127946,66.936027,65.387205,64.983165,67.676768,63.771044,57.373737,60.808081,85.791246,84.444444,74.343434,84.107744,55.555556,72.390572,84.107744,87.205387,85.319865,69.89899,84.579125
0.681818,0.31,0.367347,0.831515,0.23,0.524793,0.579798,0.4,0.178645,0.579798,0.4,0.178645,0.579798,0.4,0.178645,0.579798,0.4,0.178645,0.719798,0.26,0.470468,0.641414,0.36,0.284294,0.641414,0.35,0.285714,0.719798,0.26,0.470468,0.641414,0.36,0.284294,0.641414,0.35,0.285714,0.719798,0.26,0.470468,0.641414,0.36,0.284294,0.641414,0.35,0.285714,56.296296,79.259259,0,77.777778,78.518519,77.777778,81.481481,77.777778,79.259259,66.666667,66.666667,56.296296,70.37037,57.037037,75.555556,55.555556,57.037037,71.111111,77.777778,80,74.074074,71.851852
0.583071,0.404306,0.169015,0.757222,0.330144,0.353695,0.633418,0.392344,0.218692,0.694091,0.332536,0.331069,0.694091,0.332536,0.331069,0.694091,0.332536,0.331069,0.680768,0.344498,0.302623,0.6963,0.327751,0.347009,0.625994,0.380383,0.222794,0.680768,0.344498,0.302623,0.6963,0.327751,0.347009,0.625994,0.380383,0.222794,0.680768,0.344498,0.302623,0.6963,0.327751,0.347009,0.625994,0.380383,0.222794,64.878049,67.804878,0,68.455285,61.95122,66.178862,66.341463,68.130081,54.471545,60.162602,56.422764,63.902439,63.902439,60.97561,60.813008,55.284553,62.764228,63.902439,67.642276,65.365854,61.788618,64.390244
0.93947,0.060606,0.870739,0.97756,0.07197,0.844436,0.79545,0.238636,0.542272,0.938893,0.056818,0.878587,0.938893,0.056818,0.878587,0.938893,0.056818,0.878587,0.938893,0.056818,0.878587,0.933761,0.128788,0.734391,0.935856,0.060606,0.871712,0.938893,0.056818,0.878587,0.933761,0.128788,0.734391,0.935856,0.060606,0.871712,0.938893,0.056818,0.878587,0.933761,0.128788,0.734391,0.935856,0.060606,0.871712,92.894737,92.368421,0,95.263158,92.631579,95.526316,95.263158,93.421053,61.842105,95.263158,95.526316,93.684211,82.368421,72.105263,92.894737,61.842105,75.526316,94.210526,93.421053,93.421053,93.684211,89.736842
0.618627,0.38,0.237254,0.731032,0.3,0.396378,0.595143,0.43,0.152208,0.759133,0.25,0.501197,0.759133,0.25,0.501197,0.759133,0.25,0.501197,0.632678,0.4,0.199039,0.566439,0.46,0.096267,0.664593,0.33,0.331984,0.632678,0.4,0.199039,0.566439,0.46,0.096267,0.664593,0.33,0.331984,0.632678,0.4,0.199039,0.566439,0.46,0.096267,0.664593,0.33,0.331984,75.555556,74.074074,0,66.666667,60.740741,62.222222,69.62963,64.444444,61.481481,65.185185,74.074074,74.814815,70.37037,67.407407,74.074074,51.851852,76.296296,74.814815,71.851852,80.740741,77.777778,68.888889
0.866775,0.133,0.730743,0.703456,0.331,0.324727,0.681648,0.307,0.384138,0.839567,0.166,0.663678,0.839567,0.166,0.663678,0.839567,0.166,0.663678,0.868998,0.141,0.712346,0.85765,0.155,0.68508,0.848348,0.15,0.695628,0.868998,0.141,0.712346,0.85765,0.155,0.68508,0.848348,0.15,0.695628,0.868998,0.141,0.712346,0.85765,0.155,0.68508,0.848348,0.15,0.695628,83.905724,67.946128,0,65.454545,91.919192,65.252525,65.589226,65.723906,66.195286,86.801347,88.080808,86.195286,88.417508,71.111111,87.676768,56.228956,69.76431,88.754209,90.639731,90.774411,87.407407,86.599327
0.862922,0.153846,0.6883,0.786335,0.271368,0.44179,0.585938,0.386752,0.173709,0.830272,0.194444,0.609069,0.830272,0.194444,0.609069,0.830272,0.194444,0.609069,0.847822,0.173077,0.653149,0.829479,0.175214,0.646734,0.822745,0.173077,0.648909,0.847822,0.173077,0.653149,0.829479,0.175214,0.646734,0.822745,0.173077,0.648909,0.847822,0.173077,0.653149,0.829479,0.175214,0.646734,0.822745,0.173077,0.648909,80.145985,79.416058,46.861314,52.408759,76.20438,54.744526,54.744526,54.744526,54.744526,88.759124,85.839416,79.854015,85.693431,77.810219,83.941606,54.744526,65.547445,87.883212,87.29927,88.467153,87.883212,86.861314
0.71131,0.288462,0.421365,0.75744,0.288462,0.41791,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.767857,0.25,0.489426,0.741071,0.307692,0.377246,0.78869,0.192308,0.615385,0.761905,0.230769,0.53012,0.741071,0.307692,0.377246,0.78869,0.192308,0.615385,0.761905,0.230769,0.53012,0.741071,0.307692,0.377246,0.78869,0.192308,0.615385,0.761905,0.230769,0.53012,75.384615,76.923077,80,69.230769,72.307692,76.923077,81.538462,70.769231,67.692308,75.384615,81.538462,81.538462,70.769231,73.846154,73.846154,53.846154,78.461538,73.846154,70.769231,83.076923,75.384615,76.923077
0.627826,0.375,0.253886,0.77913,0.25,0.49913,0.63913,0.375,0.259005,0.603478,0.395833,0.22449,0.603478,0.395833,0.22449,0.603478,0.395833,0.22449,0.573043,0.4375,0.131034,0.635652,0.375,0.256454,0.607826,0.395833,0.213793,0.573043,0.4375,0.131034,0.635652,0.375,0.256454,0.607826,0.395833,0.213793,0.573043,0.4375,0.131034,0.635652,0.375,0.256454,0.607826,0.395833,0.213793,52.727273,74.545455,74.545455,76.363636,74.545455,78.181818,78.181818,63.636364,61.818182,69.090909,81.818182,50.909091,58.181818,54.545455,63.636364,54.545455,56.363636,61.818182,63.636364,74.545455,70.909091,61.818182
0.96698,0.032258,0.935106,0.966646,0.145161,0.70613,1,0,1,0.996552,0.003226,0.993519,0.996552,0.003226,0.993519,0.996552,0.003226,0.993519,0.996552,0.003226,0.993519,1,0,1,0.99697,0.003226,0.993524,0.996552,0.003226,0.993519,1,0,1,0.99697,0.003226,0.993524,0.996552,0.003226,0.993519,1,0,1,0.99697,0.003226,0.993524,96.888889,86.222222,0,95.111111,97.777778,96,90.666667,99.555556,84.222222,97.111111,98,100,98.444444,100,98.444444,53.333333,100,98.444444,99.555556,100,98.666667,100
0.875663,0.102128,0.782424,0.940641,0.131915,0.723666,0.895351,0.106383,0.782012,0.901522,0.097872,0.797239,0.901522,0.097872,0.797239,0.901522,0.097872,0.797239,0.865629,0.114894,0.762848,0.904437,0.106383,0.77715,0.876003,0.131915,0.731646,0.865629,0.114894,0.762848,0.904437,0.106383,0.77715,0.876003,0.131915,0.731646,0.865629,0.114894,0.762848,0.904437,0.106383,0.77715,0.876003,0.131915,0.731646,87.164179,87.462687,85.074627,88.358209,87.462687,89.552239,86.567164,88.955224,71.044776,87.164179,86.865672,90.149254,90.149254,87.462687,83.880597,61.19403,89.850746,86.268657,88.955224,89.552239,85.970149,88.656716
0.69251,0.306,0.383979,0.734239,0.338,0.313187,0.723201,0.274,0.4501,0.886102,0.144,0.709321,0.886102,0.144,0.709321,0.886102,0.144,0.709321,0.860668,0.164,0.668949,0.868387,0.162,0.675127,0.816,0.18,0.634954,0.860668,0.164,0.668949,0.868387,0.162,0.675127,0.816,0.18,0.634954,0.860668,0.164,0.668949,0.868387,0.162,0.675127,0.816,0.18,0.634954,84.353741,69.115646,0,69.115646,89.251701,68.29932,69.251701,68.435374,67.891156,70.612245,77.55102,84.897959,87.755102,80,87.346939,55.102041,74.829932,87.482993,89.795918,92.789116,86.122449,85.85034
0.819598,0.177866,0.639196,0.91239,0.166008,0.661964,0.807714,0.185771,0.62811,0.81654,0.189723,0.6166,0.81654,0.189723,0.6166,0.81654,0.189723,0.6166,0.820612,0.162055,0.667153,0.845989,0.183794,0.625209,0.827362,0.166008,0.663569,0.820612,0.162055,0.667153,0.845989,0.183794,0.625209,0.827362,0.166008,0.663569,0.820612,0.162055,0.667153,0.845989,0.183794,0.625209,0.827362,0.166008,0.663569,81.486486,81.486486,0,82.702703,84.189189,85.27027,86.216216,85.135135,73.108108,81.891892,82.162162,81.891892,81.621622,79.594595,85.135135,56.081081,80.135135,80.945946,85,84.72973,80.27027,82.162162
0.648703,0.354167,0.262475,0.663633,0.34375,0.264254,0.61857,0.348958,0.260123,0.65925,0.335069,0.246135,0.65925,0.335069,0.246135,0.65925,0.335069,0.246135,0.699924,0.309028,0.35249,0.696007,0.348958,0.238175,0.604162,0.380208,0.215483,0.699924,0.309028,0.35249,0.696007,0.348958,0.238175,0.604162,0.380208,0.215483,0.699924,0.309028,0.35249,0.696007,0.348958,0.238175,0.604162,0.380208,0.215483,64,63.764706,0,64,66.117647,64.235294,64.352941,64.470588,60.470588,63.411765,63.529412,70,67.294118,65.529412,66,58.823529,65.529412,68,66.588235,65.882353,60.470588,64.235294
0.474356,0.52568,-0.051283,0.558212,0.465257,0.067819,0.528291,0.47432,0.046206,0.498489,0.496979,0,0.498489,0.496979,0,0.498489,0.496979,0,0.498489,0.496979,0,0.529286,0.481873,0.033094,0.543662,0.456193,0.087347,0.498489,0.496979,0,0.529286,0.481873,0.033094,0.543662,0.456193,0.087347,0.498489,0.496979,0,0.529286,0.481873,0.033094,0.543662,0.456193,0.087347,50.153846,51.794872,0,53.025641,51.179487,54.25641,52.615385,53.025641,55.179487,51.692308,47.384615,50.153846,50.461538,49.128205,50.153846,50.25641,51.179487,50.153846,52.923077,47.076923,46.25641,51.794872
0.726263,0.27,0.453441,0.865859,0.22,0.553753,0.657172,0.33,0.3125,0.743434,0.24,0.519038,0.743434,0.24,0.519038,0.743434,0.24,0.519038,0.821212,0.17,0.664032,0.765859,0.21,0.58,0.811111,0.19,0.618474,0.821212,0.17,0.664032,0.765859,0.21,0.58,0.811111,0.19,0.618474,0.821212,0.17,0.664032,0.765859,0.21,0.58,0.811111,0.19,0.618474,77.037037,79.259259,0,73.333333,86.666667,70.37037,71.851852,67.407407,68.148148,66.666667,69.62963,77.037037,80,65.185185,77.037037,55.555556,70.37037,76.296296,82.222222,81.481481,74.814815,80.740741
0.765153,0.224,0.522933,0.83945,0.168,0.650303,0.821895,0.18,0.63604,0.893877,0.104,0.776433,0.893877,0.104,0.776433,0.893877,0.104,0.776433,0.880676,0.116,0.752374,0.844046,0.16,0.666955,0.839726,0.168,0.65188,0.880676,0.116,0.752374,0.844046,0.16,0.666955,0.839726,0.168,0.65188,0.880676,0.116,0.752374,0.844046,0.16,0.666955,0.839726,0.168,0.65188,86.111111,83.333333,0,73.055556,85.833333,76.666667,78.611111,74.444444,76.388889,74.722222,77.5,88.055556,88.055556,86.388889,85.277778,63.888889,82.5,86.944444,86.111111,89.166667,81.666667,86.111111
0.877206,0.123116,0.753458,0.960634,0.113065,0.774609,0.876256,0.120603,0.759765,0.903471,0.125628,0.749124,0.903471,0.125628,0.749124,0.903471,0.125628,0.749124,0.90061,0.11809,0.764117,0.86937,0.125628,0.749755,0.884889,0.120603,0.758306,0.90061,0.11809,0.764117,0.86937,0.125628,0.749755,0.884889,0.120603,0.758306,0.90061,0.11809,0.764117,0.86937,0.125628,0.749755,0.884889,0.120603,0.758306,88.62069,88.448276,0,89.310345,89.137931,89.137931,88.62069,89.827586,52.586207,89.827586,89.310345,86.206897,87.586207,87.241379,88.275862,52.586207,87.758621,90.689655,89.827586,91.034483,91.034483,88.62069
0.557975,0.432,0.117012,0.618964,0.396,0.189853,0.657463,0.32,0.353044,0.755201,0.272,0.447083,0.755201,0.272,0.447083,0.755201,0.272,0.447083,0.750762,0.232,0.537657,0.793214,0.236,0.518068,0.636399,0.368,0.267936,0.750762,0.232,0.537657,0.793214,0.236,0.518068,0.636399,0.368,0.267936,0.750762,0.232,0.537657,0.793214,0.236,0.518068,0.636399,0.368,0.267936,75.555556,61.388889,0,60.277778,64.444444,64.722222,65,61.666667,60.277778,54.166667,60.555556,78.055556,79.166667,75.277778,70,55.555556,69.722222,75.277778,77.777778,78.888889,62.5,76.111111
